col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,target
0.8685742943543662,0.5971063338526631,0.7057337779301314,0.73608109520679,0.20802212256822683,0.741274445392879,0.7500750440541977,0.1570645915163772,0.23268639357041543,0.6826302837865164,0
0.45283989113672507,0.22502734848148642,0.9656197554075096,0.4864246450852602,0.39903497620610806,0.37870796519561367,0.5289459497362007,0.8880852030458963,0.790377142238997,0.18818043289427155,0
0.2671429753350283,0.8185046971720443,0.6042658087384823,0.1696934217785171,0.03901332647955158,0.952576955274911,0.5605338391450009,0.05545987696906152,0.39975611923007637,0.3574281918873641,1
0.9785564495500501,0.49518646024739066,0.09843019272780273,0.02239883287755584,0.3494671186191812,0.11324932957155065,0.4367072764267985,0.731006157653716,0.22584766750259166,0.5557810424953568,1
0.42526514319940556,0.4687548305691286,0.9660470036955702,0.25742172969410926,0.5145740161842413,0.7769369822964707,0.8774168810585437,0.09853536894613335,0.9940620216141577,0.09002573552720239,0
0.8017477683738589,0.5588936542739413,0.7548267065098991,0.7412368539415924,0.28001957604294814,0.6561728964210776,0.7987853373583931,0.929543274009626,0.8309623816000994,0.21146282850372322,0
0.21143286495516678,0.9815000996328191,0.30398214170128746,0.9137024060123266,0.18540905853257927,0.5760735994282521,0.1919244494587693,0.9659797647887868,0.2266976576850439,0.8232434786710002,0
0.3707086401817612,0.47545462688169504,0.7225170714412309,0.3196056669954944,0.3455416116878194,0.3877408137899986,0.6463204050545429,0.3053538644313607,0.5633034955769533,0.3996305136608085,0
0.672575623249534,0.06168445878779627,0.4584856791481742,0.9844287063003292,0.33964423729698157,0.3351164564103073,0.694314534288183,0.6744779535226739,0.904644225778518,0.13513791719066015,1
0.8296525096290394,0.5553875899686049,0.32573074556544257,0.6574226897626014,0.5172004152658347,0.1416718738872531,0.7924510388129976,0.6737710424378268,0.9536044245350848,0.1530818829852244,0
0.9343149485093546,0.302528163224121,0.67711308387939,0.0812622089920394,0.31218633476137203,0.6706155675785956,0.05088176014735035,0.6424300121350941,0.0006838898074298383,0.0596421138814589,1
0.014944066204916062,0.7145221704319024,0.8480994752871938,0.26213386179500453,0.9095655365209401,0.40377691709836583,0.012769262702571615,0.3072609222186685,0.9858953506025536,0.6964842165931368,1
0.40672767569298607,0.4134065589315262,0.17579588884629926,0.14898199971096648,0.6473138244947112,0.2576784222345333,0.1839318062865336,0.31533080511947564,0.4057418851936173,0.9649158331179379,1
0.6197144756327321,0.20754354844603484,0.7974365110357825,0.6972614934451359,0.51720716970784,0.05613539919043353,0.16751802722746512,0.18340061232228855,0.26934730382807803,0.7911110443049694,1
0.4661952056816654,0.880883947580136,0.9082194989501307,0.28700834651280893,0.043190719189902804,0.6870573266235176,0.8516540636292546,0.6948218604289368,0.15623704764397606,0.3004393535850334,1
0.31650558814347485,0.8512501373386937,0.47562951071262705,0.8922756784118638,0.9705656579671454,0.21659565079284737,0.6542545700067984,0.7340189378498206,0.018250886154049795,0.9414454027040758,1
0.5712150437399242,0.10061991447991059,0.14719528591159492,0.7716717882522565,0.6392790922510913,0.0745705737517025,0.10307573787733337,0.7096671144673242,0.6441929061771345,0.7756845790690082,1
0.4897621807673106,0.24712240135210006,0.592911071451285,0.9221551365302686,0.6906325587620642,0.9318292182199692,0.664166392072861,0.2758898048988274,0.9375869050285419,0.9918883130512638,0
0.6477403362749127,0.07965298044696989,0.29877266114697487,0.8955878931347816,0.8819665859287281,0.2457826881588827,0.16123376665386502,0.2393437115877034,0.2605059605921427,0.2883813331961613,1
0.1483083350390968,0.87594607633164,0.023943652182650155,0.6064593095106027,0.01491732216810937,0.5483275585416164,0.8294901580240821,0.6934374476744491,0.21969117115933123,0.7891772052600342,1
0.4371584144428211,0.7729340861956345,0.482618556945833,0.8717723019607346,0.3330373486557676,0.29840593792165193,0.551766362488759,0.6625295893730958,0.7734148714626203,0.5459253455594976,0
0.01655264516354693,0.6445885417832513,0.7294140086746003,0.19265328842740947,0.7385480400481137,0.4392081567680505,0.8238885614764058,0.22330423085601492,0.40159772080460654,0.060444348613053256,1
0.17222266579117174,0.010838937840965013,0.16791649227829797,0.12589823739532413,0.8291152249237287,0.891878425150791,0.28264174213878934,0.44007019172325745,0.6322366969818414,0.7410182753390518,1
0.6496019890015972,0.3000099433039791,0.6931623299484836,0.019403094975997015,0.6143884347029938,0.8235766007444821,0.27767722990851984,0.3227840997385192,0.9799729048495639,0.5527227059036288,0
0.7828934473274252,0.4145512633590366,0.32982414079703903,0.27872818907611896,0.40318917551030864,0.15752196072177116,0.7226642772827624,0.19082082260012323,0.07881179415564632,0.23226426532363353,0
0.18220067017540176,0.44629170226541426,0.4646370306926014,0.4267755676694126,0.056656067767803076,0.7763037547482069,0.10014544735781883,0.9277510198144728,0.016462646264351455,0.5526363196313429,0
0.6734033168548977,0.9116008553379654,0.1996777942080572,0.8450587285482929,0.04271539161015114,0.13512169526691287,0.9281224395201427,0.3114250696918438,0.0762751401481041,0.34292361718310405,0
0.2941255114740551,0.6347892217688499,0.8550507400432793,0.03553642925552192,0.19741346506902124,0.640878551649282,0.002255223878645629,0.7377153923709564,0.788774217035926,0.391336806007868,1
0.8988912777973613,0.028158499185534813,0.771106948359128,0.435846165673907,0.6387668815723162,0.9624624180838197,0.4238501312777566,0.07461889613201822,0.013932954149348031,0.9208356577730961,1
0.8370150952733829,0.991541654077964,0.12641002145551128,0.7047614122875349,0.5000838020250414,0.8285490996162793,0.3648236885571958,0.8209717219013342,0.5405308413643234,0.5015058703221746,1
0.23097960992506772,0.07189629248208929,0.5749209126041127,0.26193365325497275,0.3424379921768478,0.5697145669242002,0.6338470513834855,0.13673219306050488,0.38823236885138146,0.4464603008895506,0
0.6485898130819366,0.5279845704196413,0.7156856322005731,0.7910659034692691,0.7568015196418146,0.06601979956246473,0.5449931030341766,0.4230867213303896,0.10178715797119786,0.6037996682797827,1
0.6571529735625815,0.6296756551256237,0.993010795000291,0.1980826481146346,0.7468982656005102,0.43412958869742113,0.3597737532741856,0.6575795977501607,0.4199362868996208,0.8152161850933233,1
0.1884471132849147,0.800607492941078,0.8837061163387187,0.25048160774396755,0.022277204394788086,0.5623074507436069,0.3838500401540633,0.3165021004759043,0.6992664493692639,0.7388246703335098,0
0.7091595429636892,0.2609103670608792,0.10456601606150118,0.31222763680226373,0.8027394114464884,0.1999229371183704,0.937274868199537,0.2212870814432636,0.8529003424099205,0.7014031156278225,0
0.024473239460773843,0.7930529093394366,0.48096944559707133,0.05708485940849295,0.48607489802069725,0.7538302142930436,0.3483749101334346,0.6497469203414511,0.3770520943638812,0.20529614635483928,0
0.37937034842825745,0.748442127133043,0.001811588578628287,0.5873550719991856,0.35995330335374165,0.8059824563425034,0.1479372647353604,0.573120611782658,0.6758350770675122,0.8348729827712191,0
0.43378535230442694,0.10573445954384941,0.2829164317187046,0.4250916343642607,0.10113201679923056,0.5190212794722542,0.7430996376248841,0.3234338013640805,0.9308349323342028,0.5611538719582893,1
0.46591731433784245,0.08721919298376013,0.5812213895109978,0.38560174261915503,0.08256300119844362,0.5819739983139431,0.8781284132406691,0.9843570002608357,0.32984459930430576,0.30456968767070547,1
0.32097384492261893,0.5268803628758304,0.2436989240238483,0.7679185261117788,0.3789400884059779,0.15213622906336388,0.008465200120715055,0.2609231854390003,0.357259204809085,0.34863759047268816,0
0.40149923390617115,0.9586904420831548,0.5702284538164017,0.8862301452981564,0.2369385337983625,0.5957041871199888,0.22448863181790768,0.6501505034274772,0.0735634892037671,0.7238077371075112,1
0.38550230918578565,0.13696770492931487,0.39392449174339816,0.28217126594396824,0.1724705780153466,0.7902745906781518,0.5399652916013633,0.5736816399235033,0.22959449181233627,0.5554858907942309,0
0.29375650300291245,0.5310452451264891,0.9066520762234008,0.2703731633764209,0.19251384966714624,0.8516096838097773,0.012304077653072065,0.7549448929241773,0.17253225552380314,0.08707996527262352,1
0.3090100517638176,0.9907967875938367,0.44319034043135874,0.010563859905195816,0.902334495816222,0.8219294501494556,0.5111844713599366,0.7582979189363063,0.5457062452073392,0.2752414053531438,0
0.5560522414981998,0.5061739491611688,0.5148820074455923,0.5441987888677825,0.3514503499233852,0.9488838993039642,0.6405046001343783,0.6202687977489614,0.24573168249672994,0.7505519699836739,1
0.6537594954672208,0.46166407820505106,0.34357898322995195,0.18670444119097507,0.060606638158765436,0.6395127959796728,0.46229339957419247,0.4328828452974325,0.7035548193283707,0.7885733679215666,0
0.16032243768901,0.7250683320487258,0.9849584707131102,0.8308659282852229,0.788294565180916,0.7610044855123521,0.8393073907493334,0.8632725514224133,0.32779622938967734,0.987198173293081,1
0.7004813330222031,0.9180876332534222,0.40249999474037057,0.8380421026443211,0.6125045858240861,0.15700645762262555,0.07953479078511627,0.9763061393770144,0.6375348608458116,0.7791984328136077,1
0.3431182863913964,0.36618881803735237,0.2595934850854329,0.016625492937692443,0.457330380286586,0.05696910671759259,0.349144955854798,0.9246933784155661,0.939610637706262,0.5765624810382071,0
0.158606771085272,0.1467632619752337,0.49595464903577746,0.8587672515693132,0.04074936410355989,0.5855510834220415,0.07622997833358691,0.021341772113132707,0.33411514273720555,0.5307255036237276,0
0.5369321542433205,0.19035407428838136,0.2126952625723485,0.795168500892232,0.5679022467942285,0.6980143305991896,0.8841359619488898,0.8343211140107449,0.2936855051550824,0.7577746347843897,1
0.8757956546696957,0.43181713016693557,0.9922904609907566,0.9750164814506185,0.1225598954075584,0.0952669294068117,0.28206302411893935,0.8725729817212641,0.028847317862879085,0.5995731830334079,0
0.11232748162980077,0.19210560407856425,0.5672873835471528,0.9257105305480314,0.4649808617510669,0.183501912307095,0.0027985701945756336,0.6345068080753222,0.20808832031841917,0.14869896567816876,0
0.6677850405365777,0.24311111873436808,0.5236884057433148,0.6541073374691615,0.5863453952403318,0.22910102102764662,0.7934216716367255,0.21784254342780773,0.6308634350480175,0.0019024696516918294,0
0.3101505085411057,0.19024451363936412,0.996770313555716,0.0906884354309263,0.5046306268224264,0.9965933180855661,0.03813962774219548,0.8475525357160855,0.3419913584982701,0.545180284671425,1
0.8922671341180114,0.9348932295528946,0.6666384704019607,0.3212248878440408,0.3516593732765677,0.1653669966427923,0.3448993105074212,0.21084203447207095,0.3844770619145724,0.34144700137129225,0
0.2797720491523299,0.542290894868857,0.24745706269426448,0.4068381648168272,0.6168356372725166,0.038826206804205454,0.7021515620694094,0.7563131617996783,0.3995941178109954,0.6842170908339252,1
0.7972082028852708,0.74898041015157,0.44053395902339254,0.9790758676237351,0.3494169971235248,0.18712167674651337,0.004042573076218137,0.554744057924083,0.1728055844573363,0.4504276698322067,1
0.19048852118388937,0.4548314793753311,0.8266860502794019,0.023199696421552396,0.6852007604655074,0.02482714061862279,0.2603326632452925,0.15421411771044213,0.7567253326626229,0.6329355216639015,1
0.46227244185194405,0.25479612487803593,0.2950442953462983,0.15947351660894105,0.8768920489293939,0.9946281633957637,0.9088062983668778,0.9407720185298407,0.5637010576228865,0.9398659990287366,1
0.4643252564794237,0.18654220427368273,0.6985238772803335,0.15760355289917571,0.5810683015065763,0.9457155161099873,0.07187786632720805,0.7050958863961898,0.06777280149864673,0.10675175279164684,0
0.09028392179606148,0.36049307628307825,0.7986099658110252,0.1604641424934865,0.6201537017794341,0.09988100008960799,0.7519335892538401,0.6349475400107982,0.5820842565988004,0.09137843060398243,1
0.36245626933426744,0.40120474377111814,0.4527353770365321,0.1406773212816259,0.30406403583886865,0.2586043959673323,0.26532636315948654,0.27633011982049005,0.8832698452540783,0.6089861411719006,1
0.4882404439040453,0.4434932655707694,0.14281537686466284,0.2639287945987723,0.11803006241762548,0.8195614088848303,0.5506437819534521,0.6475704147488653,0.4153601690333495,0.43657515898891475,1
0.5716154219473748,0.11189285546072791,0.6904389455930825,0.8375089210008542,0.5977662756659612,0.7537896789863995,0.5744712359303108,0.9222864740867246,0.9054228119035274,0.6776127982862783,0
0.672999433698973,0.9093810011028997,0.07654454498100716,0.27534719764404236,0.5829839397431944,0.444754659312952,0.2721968529750215,0.6747480070116939,0.24961277522253322,0.3104308503949311,0
0.7682760344516988,0.15598329566443836,0.15353992398734218,0.7794414397647088,0.3379701190187211,0.7586448374685993,0.0906249404462961,0.7458824579446806,0.7999624203196115,0.7563105093304793,1
0.557569618403996,0.3290155346474043,0.43093592854395135,0.5495531145151261,0.29299367833600753,0.3677187254343407,0.5031822133664835,0.2871465137290661,0.20101065237016313,0.505251975024174,1
0.18689270656205215,0.6350271814483339,0.5457809726183136,0.8297498854953246,0.7944662732612645,0.8900722973317411,0.7262105328904385,0.13286665970126,0.4959767975999194,0.47147580225020114,1
0.0319866880646853,0.5132682194370003,0.49827316488405604,0.01260119111192004,0.09393842557006882,0.6320905383931866,0.5530453107140224,0.20546810890719613,0.7987087325445147,0.8547022778049304,1
0.9309465157863804,0.7915605801017347,0.06385863602988495,0.07240049092283352,0.6066100487903631,0.6934914966031438,0.9065271072566883,0.8663753432254808,0.6929876908110104,0.3810854556315031,1
0.14497196913616328,0.9575588394552701,0.02469748916988057,0.7458223946905946,0.3804613899572965,0.7893681849218691,0.12141913862412812,0.6039514851210233,0.27699989295417904,0.7494903315534829,1
0.4205455709993957,0.6809257387366106,0.7280304123080641,0.8222535171337871,0.6603024819353639,0.021248340393351994,0.14917706021313082,0.5275785513347092,0.6486187098427684,0.4607219239360285,0
0.41123739935747594,0.5299143666299386,0.2379001087577226,0.41071760664471146,0.1407221296780542,0.02339796699846708,0.5048074731035149,0.04137944246463876,0.8655244092640612,0.903649099688263,1
0.3966285636867223,0.7769856538069502,0.49736828812900613,0.29512851872676293,0.459187077683176,0.9356118865951271,0.08728407877225675,0.9198855216610121,0.8036760630467991,0.11278625794486441,0
0.5830832105621748,0.1602990364106277,0.1647163098413552,0.4889800653584234,0.11390434043078623,0.31445960144786433,0.583098472020084,0.4734792780452576,0.758947023865004,0.9745628018061465,0
0.2977245217981783,0.5067118606721384,0.2806745629654883,0.5327418940943948,0.7064033100251115,0.5262353561910019,0.4069314503445267,0.9432646734160625,0.35585320442549473,0.3735909004354444,1
0.6916326336976063,0.24136041083021287,0.40971711340311456,0.64485999363325,0.6640212688384117,0.9323529162079135,0.08771264216900876,0.15602212648078118,0.01985541767764676,0.5569850777504932,0
0.6140787300424613,0.0804520786424413,0.8067807454688567,0.32317829210878135,0.18616760006937982,0.18570157818947297,0.6102587528297339,0.965010239616756,0.298209770596085,0.604281737423904,1
0.9562465548437022,0.3293249978727274,0.5453093938079905,0.07758088594961166,0.7362241632582576,0.5336824062966322,0.2529596460774768,0.11832754527541467,0.7128049128178785,0.6967128072286469,0
0.5004014777764341,0.9308431331373015,0.8986337709895872,0.6274043544858242,0.8835562199833593,0.1886932728180526,0.0637272993082677,0.8477868790119261,0.6040845468158945,0.508263867059679,0
0.32054646180530155,0.4027454542781713,0.5528514640492669,0.9704511954192112,0.20570530379937513,0.5023934646975388,0.7209774427807127,0.3530772334838136,0.9972713549837409,0.01063271745830019,0
0.5727032999976919,0.513848834621023,0.32962731422819436,0.05416988773045417,0.19371976718821105,0.749118861566626,0.0037034957037811456,0.800820944123952,0.5538344622083825,0.4627705366008322,0
0.23206851498973624,0.022609300434247692,0.5070852127080194,0.5195365441006699,0.5346698017894566,0.9410480944479939,0.3066975128690286,0.6613796872212648,0.7226260648554547,0.051685538336828096,1
0.7025154605021845,0.7458872187577643,0.9580686569334678,0.0186268582756538,0.013852282975096442,0.32462667061161965,0.8090914125215666,0.05972448167361455,0.7845909830237848,0.5884822327931447,0
0.2733715481447867,0.25810612236322883,0.8278329783917264,0.5907114174222955,0.003391293346213353,0.4949877282496491,0.03022118366368931,0.5270160403001011,0.04519547645901656,0.42611269157727316,1
0.6967327431402246,0.7984943423934711,0.7987231421916636,0.5304048509197162,0.3254598150050423,0.29526627001948136,0.40673929679986065,0.21100779027634797,0.25603260890173285,0.4757626880589986,1
0.20781215276612697,0.5716573397855588,0.8789886578598809,0.02545230652556585,0.20648273237499348,0.9805083997246605,0.21223271911801578,0.07449519881198452,0.12624624917953597,0.7370116875067796,1
0.6600583138012475,0.7634545527371799,0.4413684065022221,0.8973592548531794,0.9486383611009818,0.9489386581208729,0.3170940742387016,0.3645146591329038,0.2180368472840053,0.8211372189819394,0
0.5383545172059391,0.7845753858816318,0.7422061706745864,0.9986903098596548,0.509618355157413,0.8396527056039892,0.5552363098227946,0.7916049268690704,0.9901780869069484,0.8223853363848139,1
0.3991107791957349,0.28930137408932044,0.8632136403996654,0.5951750319948416,0.985467372188565,0.7585805716008611,0.3180236109969087,0.40036003255915575,0.8887343433802983,0.23353889090043534,0
0.4340228844564702,0.20992069666562196,0.7671923312628626,0.1552422434883859,0.31430640833187207,0.7796809787115325,0.9259887992419704,0.9339088601727863,0.3809366111276755,0.5318322655424151,1
0.719741193420292,0.6607817142576629,0.1153280944328432,0.7758439572762333,0.8506472891444785,0.02051999884589395,0.5342386902564312,0.7816023977494947,0.1277032302973543,0.732900050275083,0
0.25527141827934396,0.46951954326129386,0.49876828503229453,0.6006560410626293,0.49429831701708316,0.7344233838619275,0.8271862968891037,0.6464603092884718,0.2774048880695703,0.7348904138125791,1
0.4111141543225012,0.5796884762208395,0.9458380163299981,0.5110925827920433,0.5642640527609997,0.6313200440059986,0.04947419318079138,0.8209736413209184,0.43512360226968116,0.9002711748207232,1
0.2530331097703602,0.6501115984927052,0.02537259055049923,0.03932093914818402,0.8660364533459916,0.3526859490786136,0.03864179295291259,0.0390777245514039,0.8759872390943214,0.020167357871731073,0
0.6399709609737056,0.7503509220542111,0.37048071358741763,0.9964187162643564,0.7827100522500463,0.035050855672933645,0.1404838522260361,0.9669158632572084,0.3861572354865501,0.08329119068560986,1
0.6271915899473853,0.3691317692895052,0.007852612169487072,0.898417879661495,0.5249327632272214,0.06484583699767754,0.5173333384599578,0.9298158833889134,0.6492489972822122,0.4078451649267403,0
0.28786331575983004,0.29618145619755953,0.6227127950394427,0.7063285508853436,0.23635927278325142,0.33753616973406997,0.8267681115904773,0.8801072892161512,0.0882575871818434,0.3124129632503666,1
0.33718827350996494,0.19017055994102972,0.8128901233975913,0.4634257515940655,0.8702481171090005,0.49308229862760167,0.5005217164304089,0.9744474607337584,0.6114594238462697,0.8991459972475044,0
0.014088260126293384,0.8354167690704287,0.2886161557298157,0.6707674958449521,0.4558393013558286,0.19420022304331985,0.49952440804063314,0.0530478178774102,0.8288745895832621,0.06353781537421521,1
0.7041820832872173,0.31689234460482774,0.986454909718073,0.8450653535410637,0.5044418624230533,0.5943009463484632,0.6180723149691576,0.9588066575469062,0.492861693519521,0.5909664551348885,1
0.9422160076967706,0.232796214481245,0.21400590020284815,0.3603633591673696,0.7196870735330595,0.6647017585672271,0.8751735914816846,0.23676992327980473,0.6307025851563488,0.9888546274986343,0
0.440055033480372,0.6517469706427726,0.49531070512988085,0.060851851830605264,0.2844760149310498,0.17805800326331045,0.34115978699890104,0.9496294195230086,0.7995026744603739,0.005619849922528952,0
0.2181009464844884,0.12636027631669122,0.556797680170525,0.415423388629621,0.8691944354682273,0.35544003849832073,0.4484910709960037,0.2756231688650894,0.7516648525046787,0.6132632333725594,1
0.9483554273108603,0.4048894859374337,0.19526454461721843,0.1568589553740124,0.24453763688055696,0.9395130495492571,0.5474025644312472,0.8243702391938066,0.6013330301050244,0.6527548646109715,0
0.0915467421997862,0.5898020595793341,0.14327567726310808,0.08960165300289824,0.28356823617812044,0.10490763378660484,0.44401477778454335,0.18526885585671304,0.327897773785536,0.5547288621592664,1
0.07004171855571573,0.29158444133647976,0.6714035283910798,0.9969315249001988,0.8606034968653071,0.8637134187576866,0.631278794859276,0.675941205257353,0.9400409620914629,0.5737177013239543,1
0.219564834351078,0.08498864689199437,0.2725856540843945,0.22258980117622384,0.7443316747832897,0.06961311875044063,0.733771027338843,0.40743653271966485,0.027737152178546665,0.8690869793678012,0
0.7545707482246029,0.04758913593810388,0.37579731281335715,0.39377946203334635,0.15121026072612842,0.41472363856847816,0.5224498882856567,0.5262155077469202,0.647003631012268,0.10282670844737463,1
0.5715633454443744,0.9089466449718405,0.2856788725128595,0.04799016783771415,0.7578050377968143,0.6463501120253099,0.10862099559395044,0.2448703453388128,0.7900997677475402,0.3973568952140972,1
0.8806147439755719,0.9528035674279709,0.951710073461998,0.8256259355234301,0.6182435807037601,0.8700656007963884,0.5605702108431452,0.9257229779946101,0.7312663241726706,0.9938814204056434,0
0.4510950313484309,0.24425244781046684,0.39090276417553216,0.21077144471100284,0.5000884944143117,0.7261318623452073,0.09803355634620259,0.8868664966668361,0.32436180126353065,0.3206526611767113,1
0.3360026637377187,0.5280867720244299,0.9206260451304937,0.4743218245172741,0.5608355979356366,0.2514582251877745,0.48618071466553614,0.9818673885156174,0.8649163530848825,0.5554656304061361,0
0.24663671297536005,0.20298839615767683,0.7994094560826102,0.47231986705520157,0.7741738126130066,0.8537690881950449,0.7449900866064144,0.838470510281136,0.12009382360822984,0.9555484288226264,0
0.9459062320190246,0.018659642710606494,0.25240729157976993,0.280934255700932,0.2065395862511148,0.9534534248292035,0.5558872253221918,0.6322135021476967,0.7491731726717759,0.27326407768337757,0
0.06557084501189103,0.7653715469238156,0.3447483414729211,0.06805115452279376,0.0031684855481145524,0.9083048068815845,0.8435947715881388,0.8883079464876209,0.07269932248249744,0.6868520360197512,1
0.05426420403235621,0.7906637675061022,0.4912446639717257,0.5959510812748163,0.09767861175175507,0.41920005423931783,0.5107317802996771,0.2919172823416677,0.07219739916975865,0.6547240875926613,0
0.09485795054622581,0.7847145015453778,0.6420064798280397,0.33915270739181613,0.2714209324618725,0.05830114027387867,0.07220902079950331,0.29507033140243566,0.6684957932561129,0.38896950713802325,0
0.3480472097183609,0.1518473039573649,0.8270624030488158,0.8381558734303232,0.4136884664865331,0.261727003172717,0.6580363466747003,0.759974089464237,0.011710882560750702,0.2613645926694702,1
0.26251558349417936,0.015039681183478204,0.9640083438147865,0.06589728434653785,0.3853070636496281,0.6191649930686889,0.9717212943254193,0.36479170104845626,0.3622335013217266,0.904282790257607,1
0.2745691905509855,0.8152176057537935,0.6681433139807958,0.30763820230629224,0.5576171083109676,0.24569415048620336,0.5238175683166555,0.7539891224097892,0.3410856593962299,0.7183592749550317,0
0.36873021415199014,0.9717014951095186,0.596310620243009,0.3359078235847023,0.6424934980785193,0.004016738261217956,0.519952198036683,0.5218438147899643,0.8234377967173006,0.1400764730538735,0
